797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
797623896	0
2260179674	0
626117021	0
2260183326	0
797623896	0
335621980	0
352801651	0
104161666	0
248384595	0
97458095	0
252986518	0
372887899	0
145890871	0
1619573773	0
104494383	0
129795970	0
295317424	0
403475532	0
136660052	0
374543652	0
589942727	0
2198817986	0
78522236	0
73280516	0
114899474	0
317166292	0
148376761	0
1004163787	0
147407267	0
1496927232	0
860670600	0
634735026	0
74517861	0
319435090	0
304220080	0
441293404	0
53744248	0
106994788	0
292653174	0
176572664	0
40652801	0
66562303	0
306915504	0
336219546	0
171994813	0
618149287	0
518090386	0
99485350	0
450598244	0
197840047	0
572744891	0
355924245	0
565119326	0
73992972	0
742143	0
19074134	0
20177423	0
20536157	0
34312352	0
816653	0
626117021	0
2260179674	0
1020055898	0
